latitude,longitude,blue_band,green_band,depth
24.43958333333333,52.18958333333333,0.0406,0.0322,38.0
27.731250000000003,49.16875,0.0724,0.06055,12.0
27.231250000000003,52.43958333333333,0.0454333333333333,0.03874,81.0
26.43958333333333,53.83541666666667,0.04535,0.03965,91.0
28.06458333333333,51.10625,0.0669,0.059,33.0
26.668750000000003,56.35625,0.0457,0.0392,73.0
29.14791666666667,49.29375,0.0438,0.04065,30.0
25.856250000000003,54.14791666666667,0.0341,0.0285,72.0
26.62708333333333,51.89791666666667,0.042,0.0352,57.0
28.418750000000003,50.93958333333333,0.0524,0.0446,36.0
27.668750000000003,49.52291666666667,0.0551,0.0522,27.0
27.668750000000003,49.96041666666667,0.0558,0.0455,59.0
26.668750000000003,50.27291666666667,0.0532,0.0502,8.0
24.710416666666667,52.12708333333333,0.065775,0.0557,8.0
29.356250000000003,50.00208333333333,0.0572,0.0442,31.0
24.98125,54.93958333333334,0.0707,0.07275,9.0
25.35625,52.77291666666667,0.0384,0.0308,25.0
25.25208333333333,54.98125,0.0457,0.0389,22.0
24.772916666666667,54.43958333333334,0.064725,0.0546,14.0
25.335416666666667,51.62708333333333,0.06995,0.083,3.0
26.022916666666667,52.52291666666667,0.0372666666666666,0.030575,56.0
26.06458333333333,53.98125,0.04815,0.04145,81.0
26.43958333333333,52.98125,0.0415,0.03485,80.0
25.62708333333333,52.10625,0.0434,0.0388,30.0
29.25208333333334,48.68958333333333,0.0966,0.0988,10.0
25.10625,54.08541666666667,0.03845,0.03305,23.0
24.75208333333333,52.54375,0.0502,0.0382,15.0
26.18958333333333,52.04375,0.043825,0.046975,30.0
27.793750000000003,49.04375,0.0625,0.0656,6.0
24.210416666666667,52.98125,0.0571,0.0543,4.0
25.918750000000003,50.98125,0.0781,0.0929,7.0
26.56458333333333,50.41875,0.0646,0.05815,7.0
25.18958333333333,54.04375,0.0434,0.03725,24.0
27.12708333333333,51.00208333333333,0.0429,0.0341333333333333,66.0
28.418750000000003,49.93958333333333,0.05165,0.0536,45.0
26.960416666666667,50.10625,0.0363,0.0299666666666666,49.0
25.25208333333333,50.68958333333333,0.036475,0.03515,4.0
28.75208333333333,48.48125,0.0468,0.0393,19.0
25.710416666666667,50.25208333333333,0.0502,0.0531,5.0
29.918750000000003,49.48125,0.1134,0.1148,6.0
26.543750000000003,51.58541666666667,0.0412,0.0366,41.0
29.168750000000003,48.31458333333333,0.0445,0.0430666666666666,25.0
26.356250000000003,51.50208333333333,0.0434,0.0385,22.0
28.52291666666667,50.52291666666667,0.0425,0.0350833333333333,56.0
29.75208333333334,49.25208333333333,0.089575,0.0834,10.0
27.856250000000003,51.33541666666667,0.116,0.1179,18.0
24.522916666666667,52.25208333333333,0.043,0.0339,34.0
29.81458333333334,48.35625,0.1469,0.1906,1.0
27.231250000000003,51.31458333333333,0.0463,0.04415,76.0
27.085416666666667,50.73125,0.03855,0.0318,47.0
27.668750000000003,51.52291666666667,0.1202,0.1206,19.0
26.022916666666667,53.91875,0.0411,0.0348,78.0
24.98125,53.23125,0.0477,0.03735,20.0
24.87708333333333,52.00208333333333,0.0581799999999999,0.0474333333333333,19.0
25.31458333333333,50.71041666666667,0.0409,0.0405333333333333,5.0
26.335416666666667,56.147916666666674,0.0449,0.0409,95.0
25.25208333333333,51.64791666666667,0.0899,0.09675,4.0
25.731250000000003,50.27291666666667,0.0422,0.04,6.0
25.54375,53.43958333333334,0.0463,0.0389,50.0
24.98125,54.27291666666667,0.0424,0.03685,22.0
24.647916666666667,54.35625,0.0534,0.04595,13.0
29.356250000000003,50.04375,0.0532,0.0454,35.0
27.75208333333333,49.71041666666667,0.05215,0.0497,39.0
25.022916666666667,52.10625,0.0618,0.0498666666666666,19.0
25.918750000000003,54.39791666666667,0.0399,0.0338,79.0
24.710416666666667,52.56458333333333,0.0531,0.0409,14.0
25.50208333333333,53.83541666666667,0.04255,0.0376,28.0
24.54375,52.39791666666667,0.0421,0.0336,30.0
26.418750000000003,51.27291666666667,0.0506,0.0401,19.0
26.12708333333333,55.89791666666667,0.0457,0.0402,68.0
28.37708333333333,49.27291666666667,0.0491,0.044,35.0
26.772916666666667,51.27291666666667,0.0454,0.0404,21.0
27.106250000000003,49.87708333333333,0.0354166666666666,0.0309699999999999,41.0
25.12708333333333,51.75208333333333,0.0672,0.0594,10.0
28.37708333333333,50.43958333333333,0.0422,0.0314,54.0
24.31458333333333,53.89791666666667,0.068,0.0669,4.0
27.085416666666667,52.87708333333333,0.049485,0.0434,68.0
26.606250000000003,55.12708333333334,0.15435,0.1604,6.0
25.522916666666667,54.18958333333334,0.0366,0.029925,48.0
29.96041666666667,48.93958333333333,0.12195,0.1539,2.0
24.12708333333333,53.41875,0.0816,0.1214,3.0
25.06458333333333,52.18958333333333,0.068,0.0564333333333333,8.0
26.18958333333333,55.73125,0.043,0.0345,89.0
27.022916666666667,53.00208333333333,0.0493666666666666,0.0398833333333333,64.0
26.043750000000003,50.87708333333333,0.05945,0.0587,5.0
24.25208333333333,53.85625,0.1848,0.2288,3.0
27.147916666666667,52.25208333333333,0.0392,0.0368,80.0
27.918750000000003,49.06458333333333,0.0676,0.06795,7.0
29.731250000000003,49.87708333333333,0.0778,0.0714,6.0
25.48125,53.33541666666667,0.0395,0.0296,40.0
28.210416666666667,49.62708333333333,0.0571,0.0484,38.0
24.98125,54.68958333333334,0.0515333333333333,0.04005,19.0
24.272916666666667,51.89791666666667,0.17135,0.2096,1.0
24.66875,54.31458333333334,0.051,0.041575,15.0
30.39791666666667,48.91875,0.1509,0.19295,2.0
28.106250000000003,48.73125,0.052,0.0572,8.0
28.793750000000003,50.77291666666667,0.0623,0.0530333333333333,25.0
27.356250000000003,51.77291666666667,0.0439,0.0432,47.0
26.43958333333333,51.98125,0.0471,0.041,48.0
24.68958333333333,53.48125,0.0592,0.049,12.0
26.168750000000003,54.06458333333334,0.042375,0.0341714285714285,96.0
25.918750000000003,53.91875,0.0474,0.0395,75.0
28.418750000000003,50.56458333333333,0.0408,0.033,57.0
27.085416666666667,52.00208333333333,0.04685,0.0402333333333333,54.0
29.62708333333334,50.35625,0.1008,0.09875,8.0
27.31458333333333,50.98125,0.0424,0.036,64.0
26.210416666666667,51.62708333333333,0.0531,0.04755,22.0
27.31458333333333,52.08541666666667,0.041,0.0366,67.0
28.52291666666667,50.39791666666667,0.04115,0.03395,55.0
25.29375,52.89791666666667,0.0382,0.02955,20.0
26.231250000000003,53.10625,0.04515,0.0351,74.0
30.18958333333334,50.04375,0.1286,0.1602,2.0
26.481250000000003,52.48125,0.0372,0.029775,74.0
29.14791666666667,48.39791666666667,0.0497,0.0497,21.0
25.35625,55.33541666666667,0.06255,0.0612,13.0
26.397916666666667,50.81458333333333,0.0622,0.05675,14.0
25.793750000000003,54.60625,0.036475,0.03078,62.0
26.210416666666667,55.35625,0.04375,0.037,48.0
27.856250000000003,50.68958333333333,0.03885,0.03185,63.0
28.18958333333333,49.83541666666667,0.0536,0.0507,46.0
24.960416666666667,54.75208333333334,0.06475,0.0564,14.0
28.085416666666667,49.31458333333333,0.0531,0.0475,35.0
28.418750000000003,48.54375,0.0465,0.0532,5.0
25.668750000000003,50.23125,0.078,0.103,2.0
27.37708333333333,52.33541666666667,0.0426,0.03885,74.0
29.21041666666667,48.93958333333333,0.05665,0.0482,20.0
29.668750000000003,49.21041666666667,0.08415,0.0735,4.0
28.87708333333333,50.81458333333333,0.1249625,0.145475,3.0
24.87708333333333,52.25208333333333,0.0507,0.0396,43.0
26.62708333333333,51.39791666666667,0.04465,0.0395,40.0
26.897916666666667,52.79375,0.042725,0.0359,82.0
27.418750000000003,50.96041666666667,0.04085,0.03655,64.0
26.731250000000003,52.50208333333333,0.03765,0.029175,88.0
26.397916666666667,56.12708333333334,0.0494,0.0447,84.0
27.981250000000003,49.00208333333333,0.0617,0.067475,12.0
27.772916666666667,49.60625,0.05505,0.04725,41.0
29.08541666666667,49.41875,0.04315,0.0409,42.0
27.93958333333333,49.56458333333333,0.0578,0.0541333333333333,39.0
28.96041666666667,49.91875,0.05565,0.0465,46.0
24.75208333333333,52.79375,0.0474,0.0386,23.0
24.73125,53.29375,0.0581,0.0472,16.0
29.168750000000003,50.60625,0.1157333333333333,0.1194,3.0
27.56458333333333,52.18958333333333,0.0481,0.0416,69.0
29.58541666666667,48.41875,0.1192333333333333,0.1396,2.0
28.293750000000003,49.21041666666667,0.0541,0.0457,35.0
24.23125,51.71041666666667,0.041,0.0437333333333333,2.0
29.418750000000003,50.25208333333333,0.0543,0.0501,29.0
27.481250000000003,51.48125,0.0624,0.054,34.0
25.022916666666667,51.96041666666667,0.08975,0.0809666666666666,6.0
29.106250000000003,50.06458333333333,0.0584,0.053,39.0
24.73125,53.25208333333334,0.06055,0.0483,15.0
27.960416666666667,50.71041666666667,0.03805,0.0305666666666666,63.0
26.335416666666667,54.73125,0.0446,0.0386,58.0
28.231250000000003,48.62708333333333,0.0411,0.0503,5.0
26.606250000000003,51.35625,0.0489,0.0384,44.0
26.87708333333333,52.12708333333333,0.0406,0.03205,55.0
27.106250000000003,50.21041666666667,0.03478,0.0299,48.0
28.81458333333333,49.79375,0.057,0.0513,47.0
29.356250000000003,49.39791666666667,0.0456,0.042,39.0
29.71041666666667,49.79375,0.0713,0.0671,3.0
26.460416666666667,51.16875,0.0524,0.0435,17.0
24.960416666666667,52.66875,0.0551,0.04165,12.0
28.543750000000003,49.56458333333333,0.0556,0.0518,47.0
26.93958333333333,53.48125,0.0782,0.0806,3.0
27.75208333333333,51.04375,0.0424,0.03735,67.0
29.793750000000003,48.71041666666667,0.1036,0.1312,2.0
29.27291666666667,49.83541666666667,0.0563,0.0572,33.0
26.043750000000003,54.62708333333334,0.04175,0.0357,85.0
24.585416666666667,52.66875,0.0464,0.0366,15.0
25.41875,53.60625,0.038,0.031,38.0
28.335416666666667,50.08541666666667,0.04305,0.038,59.0
28.43958333333333,49.79375,0.04865,0.04885,50.0
24.31458333333333,51.91875,0.054625,0.0472,25.0
24.87708333333333,52.10625,0.0603,0.0473666666666666,8.0
26.460416666666667,55.85625,0.0456,0.0389,54.0
26.960416666666667,55.96041666666667,0.1082,0.1061,3.0
28.731250000000003,50.37708333333333,0.04225,0.0332,54.0
24.522916666666667,51.62708333333333,0.0532,0.0422,14.0
26.418750000000003,53.39791666666667,0.0456,0.0383,83.0
26.293750000000003,51.46041666666667,0.05385,0.0431,20.0
26.460416666666667,53.16875,0.046,0.035,84.0
25.856250000000003,55.64791666666667,0.04735,0.03845,40.0
26.668750000000003,52.33541666666667,0.0387,0.03,68.0
28.147916666666667,50.77291666666667,0.0368,0.0289,62.0
27.25208333333333,50.14791666666667,0.0383,0.0321125,51.0
25.29375,53.87708333333334,0.0403,0.0362,34.0
26.085416666666667,54.73125,0.0355199999999999,0.029,90.0
25.960416666666667,55.02291666666667,0.04135,0.03495,76.0
26.668750000000003,51.29375,0.0466,0.0395,35.0
25.10625,54.06458333333334,0.04415,0.038,24.0
29.356250000000003,50.48125,0.0546,0.0437666666666666,18.0
27.168750000000003,51.58541666666667,0.04065,0.0401,73.0
26.43958333333333,53.35625,0.0462,0.0386,81.0
26.418750000000003,53.02291666666667,0.0418,0.0346,86.0
25.335416666666667,54.08541666666667,0.0317666666666666,0.0234857142857142,26.0
28.52291666666667,48.73125,0.0388,0.0362,26.0
26.06458333333333,52.60625,0.034875,0.0273,60.0
25.085416666666667,51.68958333333333,0.0642,0.06075,17.0
25.772916666666667,55.02291666666667,0.0438363636363636,0.0358625,50.0
25.62708333333333,52.98125,0.037,0.02945,39.0
24.81458333333333,54.31458333333334,0.0391,0.0331,23.0
25.48125,51.73125,0.0774,0.0729,7.0
26.147916666666667,52.66875,0.0375,0.0328,65.0
25.81458333333333,55.85625,0.06475,0.06825,10.0
24.10625,52.35625,0.05805,0.04585,14.0
24.35625,53.04375,0.073,0.07105,5.0
24.68958333333333,54.16875,0.04195,0.0329,22.0
26.87708333333333,50.83541666666667,0.0424,0.0373,40.0
30.00208333333334,49.21041666666667,0.1354,0.1608,4.0
27.293750000000003,51.83541666666667,0.0447,0.0415,49.0
25.54375,52.60625,0.0348,0.0255,36.0
27.293750000000003,49.83541666666667,0.0492,0.056,36.0
27.960416666666667,49.25208333333333,0.0594,0.05405,15.0
25.06458333333333,54.52291666666667,0.0415833333333333,0.0344333333333333,25.0
24.85625,51.85625,0.05185,0.0433,16.0
25.918750000000003,54.10625,0.03465,0.0274,75.0
26.168750000000003,54.16875,0.044325,0.03475,97.0
27.522916666666667,50.06458333333333,0.037475,0.0286,49.0
29.81458333333334,49.31458333333333,0.09125,0.0842,10.0
26.56458333333333,51.77291666666667,0.0372,0.0315,42.0
25.48125,53.37708333333334,0.0404,0.03395,41.0
27.168750000000003,52.41875,0.0423,0.0367,82.0
26.793750000000003,56.12708333333334,0.0599,0.05115,49.0
27.356250000000003,49.50208333333333,0.0596,0.0727,3.0
26.647916666666667,53.50208333333334,0.0457,0.0444,82.0
25.668750000000003,52.62708333333333,0.03725,0.0293,41.0
30.106250000000003,49.00208333333333,0.1474666666666666,0.18,2.0
29.981250000000003,49.48125,0.1572,0.1948,2.0
25.731250000000003,54.31458333333334,0.0371,0.033,63.0
26.397916666666667,55.83541666666667,0.0496,0.0422,56.0
27.106250000000003,52.21041666666667,0.042575,0.03785,72.0
26.12708333333333,50.98125,0.0494,0.05565,7.0
30.00208333333334,49.35625,0.1282,0.1426,4.0
28.335416666666667,50.62708333333333,0.0386333333333333,0.0319,57.0
26.62708333333333,52.91875,0.0373,0.0296,79.0
24.23125,52.52291666666667,0.0521,0.045,14.0
26.835416666666667,50.56458333333333,0.0393,0.0334,28.0
26.647916666666667,50.31458333333333,0.0417,0.0351,22.0
26.147916666666667,55.71041666666667,0.04295,0.0356,89.0
27.31458333333333,49.31458333333333,0.0854,0.1122,1.0
26.293750000000003,50.31458333333333,0.0515,0.0536,4.0
24.68958333333333,52.00208333333333,0.06965,0.0551,12.0
29.56458333333334,49.77291666666667,0.0561,0.0502,15.0
24.835416666666667,52.14791666666667,0.062525,0.0485333333333333,10.0
25.10625,54.29375,0.0381,0.0371,20.0
27.93958333333333,49.39791666666667,0.05495,0.0551,35.0
25.31458333333333,53.23125,0.0395,0.034,19.0
27.81458333333333,50.83541666666667,0.03675,0.0318,62.0
28.96041666666667,50.00208333333333,0.0511,0.0438,49.0
28.71041666666667,50.83541666666667,0.053,0.0449,25.0
27.043750000000003,51.04375,0.04205,0.0342,64.0
29.96041666666667,49.68958333333333,0.1455,0.169,2.0
25.793750000000003,56.43958333333334,0.0361,0.0352,68.0
27.793750000000003,49.39791666666667,0.0534,0.0502,23.0
25.37708333333333,53.41875,0.0399,0.03355,22.0
26.50208333333333,55.71041666666667,0.0481,0.0383,44.0
24.91875,53.93958333333334,0.0482,0.0462,16.0
26.106250000000003,50.77291666666667,0.0613,0.08055,1.0
25.335416666666667,52.48125,0.0382,0.0286,20.0
29.00208333333334,48.73125,0.0317,0.0286,31.0
26.62708333333333,56.06458333333334,0.043625,0.0365,57.0
29.46041666666667,48.12708333333333,0.1153,0.1482,2.0
27.81458333333333,50.81458333333333,0.04125,0.0336,63.0
25.16875,56.397916666666674,0.0362,0.0312,33.0
25.668750000000003,50.35625,0.0335,0.0284,8.0
29.43958333333334,48.02291666666667,0.061775,0.0815611111111111,14.0
27.56458333333333,49.41875,0.07435,0.0739,7.0
26.397916666666667,50.64791666666667,0.0761,0.0736,6.0
27.37708333333333,50.87708333333333,0.04,0.0331,62.0
27.75208333333333,51.91875,0.05165,0.0474,43.0
24.85625,52.06458333333333,0.0531,0.0442,31.0
29.06458333333334,49.83541666666667,0.0485,0.0458,44.0
25.81458333333333,54.21041666666667,0.0374875,0.03365,71.0
24.585416666666667,52.00208333333333,0.0556399999999999,0.0458,29.0
25.981250000000003,54.83541666666667,0.0370714285714285,0.030825,79.0
27.606250000000003,50.89791666666667,0.0381,0.0336,67.0
26.522916666666667,51.39791666666667,0.0426,0.0367,40.0
25.960416666666667,51.43958333333333,0.1034,0.1108,3.0
26.856250000000003,52.66875,0.037,0.0297666666666666,71.0
27.981250000000003,50.96041666666667,0.04615,0.0381,58.0
27.981250000000003,50.21041666666667,0.0380666666666666,0.0303,62.0
25.856250000000003,52.27291666666667,0.0388,0.0298,38.0
27.62708333333333,52.16875,0.0512,0.046,67.0
25.00208333333333,55.02291666666667,0.1159,0.16345,6.0
24.93958333333333,52.62708333333333,0.0592,0.0484,8.0
24.91875,54.73125,0.067475,0.0613,12.0
29.27291666666667,49.21041666666667,0.0446,0.04115,23.0
27.918750000000003,50.79375,0.039,0.03255,58.0
27.856250000000003,49.21041666666667,0.0569,0.0507,9.0
29.31458333333334,50.12708333333333,0.0476,0.0459,39.0
26.06458333333333,51.62708333333333,0.059,0.0474,18.0
26.647916666666667,54.35625,0.1277,0.1241,9.0
25.710416666666667,52.48125,0.0364,0.0314,25.0
27.106250000000003,50.64791666666667,0.038625,0.0337,45.0
29.87708333333334,48.56458333333333,0.1332666666666666,0.1763,6.0
25.87708333333333,55.33541666666667,0.0441,0.03505,57.0
26.522916666666667,50.98125,0.0534,0.049,16.0
26.960416666666667,51.39791666666667,0.0423,0.0335,70.0
27.147916666666667,51.06458333333333,0.04015,0.0347166666666666,64.0
28.793750000000003,50.35625,0.043,0.0343,51.0
27.168750000000003,51.46041666666667,0.0446,0.0433,74.0
27.731250000000003,51.50208333333333,0.1333,0.141,16.0
26.231250000000003,56.085416666666674,0.042,0.03375,91.0
25.647916666666667,51.93958333333333,0.0694,0.0648,19.0
24.68958333333333,52.18958333333333,0.06105,0.05045,9.0
26.56458333333333,55.14791666666667,0.1559,0.16285,6.0
25.06458333333333,54.50208333333334,0.0438,0.03475,23.0
26.56458333333333,52.83541666666667,0.0378,0.03125,78.0
28.87708333333333,49.83541666666667,0.0513,0.0453,50.0
26.81458333333333,51.85625,0.05,0.0387,67.0
28.043750000000003,49.00208333333333,0.05725,0.0594,7.0
27.418750000000003,49.35625,0.0662,0.08155,3.0
26.543750000000003,53.16875,0.0427,0.036,82.0
25.397916666666667,52.58541666666667,0.03505,0.0267,25.0
26.50208333333333,51.37708333333333,0.0452,0.0393,37.0
25.772916666666667,52.73125,0.037,0.0274,50.0
27.543750000000003,49.25208333333333,0.0333,0.046,3.0
26.647916666666667,54.14791666666667,0.04765,0.0401,25.0
28.918750000000003,50.43958333333333,0.044025,0.034,45.0
25.981250000000003,53.37708333333334,0.0389,0.0332,66.0
24.41875,51.87708333333333,0.0644333333333333,0.0551333333333333,7.0
25.835416666666667,54.48125,0.03525,0.0282666666666666,72.0
27.481250000000003,50.41875,0.0387,0.0325833333333333,58.0
26.710416666666667,56.147916666666674,0.0473,0.0396,63.0
29.418750000000003,48.41875,0.1269,0.14445,2.0
25.16875,54.27291666666667,0.0403,0.0328,21.0
27.68958333333333,49.62708333333333,0.0542,0.0542,43.0
26.272916666666667,54.10625,0.04565,0.03875,73.0
27.897916666666667,49.79375,0.049,0.0428,55.0
27.772916666666667,50.21041666666667,0.036525,0.0301833333333333,54.0
26.31458333333333,54.85625,0.0432,0.0364,70.0
25.23125,51.77291666666667,0.0655,0.0629,15.0
28.83541666666667,48.79375,0.0326333333333333,0.0264,31.0
27.085416666666667,56.29375,0.0805,0.07985,14.0
26.668750000000003,53.35625,0.0445,0.03985,84.0
26.00208333333333,54.85625,0.0356,0.0305666666666666,80.0
25.460416666666667,54.27291666666667,0.034225,0.0292,38.0
28.12708333333333,51.00208333333333,0.0511,0.0437,44.0
26.835416666666667,51.48125,0.03935,0.03435,64.0
26.00208333333333,52.66875,0.03635,0.02665,54.0
24.147916666666667,52.23125,0.0434,0.0323,29.0
29.46041666666667,48.50208333333333,0.1048,0.1174,2.0
28.397916666666667,48.62708333333333,0.0448,0.0464,18.0
24.60625,52.60625,0.0446,0.0373,18.0
25.29375,53.10625,0.0428333333333333,0.034275,23.0
29.62708333333334,48.66875,0.0787,0.0826,3.0
26.210416666666667,51.41875,0.0576,0.0542,19.0
26.085416666666667,50.98125,0.0419,0.0451,6.0
26.918750000000003,50.21041666666667,0.0399,0.0331,38.0
26.87708333333333,51.83541666666667,0.04085,0.03405,64.0
26.772916666666667,51.79375,0.05045,0.0444,60.0
26.397916666666667,55.43958333333334,0.077,0.0735,32.0
27.043750000000003,50.08541666666667,0.0379571428571428,0.0331,31.0
26.772916666666667,53.46041666666667,0.0544,0.047,32.0
25.856250000000003,54.10625,0.03495,0.0294,72.0
25.793750000000003,52.25208333333333,0.038025,0.03,27.0
28.981250000000003,50.87708333333333,0.1646,0.2122,4.0
26.62708333333333,53.27291666666667,0.04565,0.0396,87.0
25.56458333333333,50.64791666666667,0.03445,0.03105,5.0
26.543750000000003,56.25208333333334,0.05135,0.044,81.0
29.02291666666667,50.35625,0.04505,0.0359,42.0
27.147916666666667,51.27291666666667,0.0447,0.0366,73.0
26.918750000000003,53.04375,0.0493,0.039,66.0
29.39791666666667,50.18958333333333,0.0531,0.0462,31.0
26.460416666666667,55.23125,0.1494,0.1522,6.0
29.981250000000003,48.02291666666667,0.14955,0.1936,1.0
26.460416666666667,55.18958333333334,0.1486,0.15,6.0
29.96041666666667,48.66875,0.1413,0.1922,15.0
27.543750000000003,51.06458333333333,0.041,0.0353,71.0
29.731250000000003,48.71041666666667,0.097525,0.1098,2.0
30.27291666666667,48.33541666666667,0.1027333333333333,0.14128,5.0
26.710416666666667,51.66875,0.0401,0.0375,52.0
26.168750000000003,53.85625,0.0438,0.0385333333333333,87.0
27.356250000000003,52.06458333333333,0.04365,0.04125,58.0
25.085416666666667,54.37708333333334,0.03935,0.03125,19.0
26.37708333333333,55.18958333333334,0.0770666666666666,0.0684,14.0
25.772916666666667,53.04375,0.039575,0.0331,50.0
25.210416666666667,54.64791666666667,0.040225,0.03325,23.0
29.293750000000003,50.14791666666667,0.0461,0.0426,38.0
25.981250000000003,54.48125,0.04005,0.03565,89.0
24.147916666666667,53.52291666666667,0.05575,0.05655,4.0
26.710416666666667,56.43958333333334,0.0459,0.0387,65.0
27.856250000000003,51.43958333333333,0.1155,0.131,2.0
27.18958333333333,52.33541666666667,0.0414,0.0377,80.0
26.31458333333333,51.91875,0.0493,0.0476,33.0
25.62708333333333,53.29375,0.04345,0.0329,33.0
28.64791666666667,49.23125,0.0512,0.0448,42.0
26.12708333333333,54.10625,0.0374,0.0315,86.0
29.75208333333334,49.00208333333333,0.0892333333333333,0.08602,4.0
29.168750000000003,48.64791666666667,0.0855,0.0849,14.0
24.835416666666667,54.08541666666667,0.04335,0.0384,19.0
24.772916666666667,54.62708333333334,0.0941833333333333,0.0865833333333333,7.0
25.29375,51.81458333333333,0.06585,0.05795,17.0
26.647916666666667,54.31458333333334,0.105,0.091,13.0
25.897916666666667,54.04375,0.0388666666666666,0.03155,76.0
28.00208333333333,50.08541666666667,0.0411,0.03285,55.0
29.668750000000003,49.31458333333333,0.0799,0.0694,19.0
25.62708333333333,51.58541666666667,0.06875,0.0751,3.0
26.43958333333333,54.39791666666667,0.0509,0.0451,40.0
28.46041666666667,48.85625,0.0454,0.0429,21.0
25.18958333333333,53.12708333333333,0.0474,0.03755,20.0
28.731250000000003,49.31458333333333,0.049,0.0424,37.0
26.647916666666667,50.12708333333333,0.07335,0.0873,3.0
24.04375,52.08541666666667,0.0756,0.067,8.0
24.85625,51.83541666666667,0.0616142857142857,0.05485,6.0
26.460416666666667,54.02291666666667,0.04992,0.0412,32.0
27.06458333333333,50.04375,0.04341,0.0376636363636363,16.0
25.10625,53.29375,0.048,0.0411,16.0
29.68958333333334,50.23125,0.0857,0.076,13.0
26.606250000000003,54.35625,0.10425,0.0937,19.0
28.75208333333333,51.04375,0.14615,0.1786,2.0
26.87708333333333,50.06458333333333,0.04026,0.036125,18.0
24.50208333333333,51.58541666666667,0.0466,0.041,15.0
25.29375,53.56458333333334,0.0372,0.03145,24.0
28.77291666666667,48.39791666666667,0.0544,0.05305,9.0
25.16875,53.43958333333334,0.0447,0.0392,25.0
26.606250000000003,50.12708333333333,0.049225,0.05915,2.0
24.93958333333333,54.43958333333334,0.0433,0.0350433333333333,22.0
24.897916666666667,54.23125,0.04055,0.0337,24.0
27.481250000000003,50.25208333333333,0.037675,0.0305333333333333,49.0
27.710416666666667,51.39791666666667,0.1035,0.1002,23.0
25.793750000000003,55.25208333333334,0.0413,0.0365,48.0
25.585416666666667,52.14791666666667,0.0431,0.0358,25.0
30.14791666666667,49.98125,0.11,0.1093,4.0
25.81458333333333,52.64791666666667,0.03495,0.02615,32.0
25.731250000000003,53.27291666666667,0.0452,0.0329,32.0
25.10625,53.04375,0.04755,0.0384,20.0
29.481250000000003,49.85625,0.0574,0.0557,21.0
26.543750000000003,56.12708333333334,0.0407,0.0382,79.0
24.897916666666667,51.77291666666667,0.0675,0.0626,11.0
25.647916666666667,53.33541666666667,0.0372,0.029,36.0
26.356250000000003,55.93958333333334,0.0478,0.0419,74.0
25.54375,53.58541666666667,0.0378,0.02895,34.0
29.93958333333334,48.83541666666667,0.1156,0.1478,2.0
27.647916666666667,50.12708333333333,0.039275,0.03325,54.0
27.043750000000003,51.29375,0.04195,0.035175,74.0
25.81458333333333,53.50208333333334,0.04225,0.0334,62.0
26.50208333333333,55.58541666666667,0.0732,0.0594,28.0
25.87708333333333,53.66875,0.039,0.0335,71.0
26.62708333333333,55.73125,0.05655,0.04555,28.0
27.043750000000003,50.23125,0.037,0.0314666666666666,17.0
24.16875,52.75208333333333,0.0558,0.0492,6.0
27.06458333333333,52.39791666666667,0.0408333333333333,0.0318875,80.0
26.87708333333333,51.27291666666667,0.0463,0.0405,50.0
25.606250000000003,53.93958333333334,0.04725,0.0401,56.0
30.18958333333334,49.18958333333333,0.1434,0.1842,1.0
27.710416666666667,51.12708333333333,0.047,0.0379,66.0
28.106250000000003,49.50208333333333,0.0601,0.0542,29.0
25.710416666666667,50.56458333333333,0.04905,0.048,5.0
25.31458333333333,52.98125,0.03735,0.031,29.0
25.35625,53.39791666666667,0.0346,0.0296,29.0
25.460416666666667,51.93958333333333,0.0614,0.0546,19.0
26.68958333333333,52.91875,0.0382,0.0317,81.0
27.272916666666667,49.41875,0.047,0.0574,3.0
27.68958333333333,52.06458333333333,0.057,0.05295,57.0
27.772916666666667,50.52291666666667,0.0419666666666666,0.0334,56.0
27.75208333333333,50.29375,0.0390333333333333,0.0314916666666666,55.0
28.231250000000003,49.35625,0.04825,0.0411,41.0
29.08541666666667,50.62708333333333,0.1035333333333333,0.10345,5.0
27.731250000000003,49.04375,0.0547,0.05,8.0
26.668750000000003,54.31458333333334,0.1162,0.1104,11.0
26.856250000000003,53.00208333333333,0.0448,0.0356,83.0
26.231250000000003,53.08541666666667,0.04195,0.0333,79.0
25.62708333333333,54.60625,0.0379166666666666,0.030875,48.0
26.835416666666667,50.60625,0.0372,0.0335,27.0
27.543750000000003,51.81458333333333,0.0796,0.07405,25.0
25.397916666666667,54.41875,0.03585,0.03175,32.0
28.62708333333333,49.85625,0.0565,0.0602,54.0
28.31458333333333,48.85625,0.0528,0.0554,14.0
25.93958333333333,55.29375,0.0488,0.0373,74.0
26.335416666666667,53.75208333333334,0.0485,0.0417,89.0
28.418750000000003,50.98125,0.054,0.0429,31.0
24.460416666666667,53.35625,0.093,0.0939,3.0
26.31458333333333,52.75208333333333,0.0417,0.03245,73.0
27.87708333333333,50.43958333333333,0.04045,0.0346,55.0
27.585416666666667,49.08541666666667,0.0669,0.07455,5.0
24.73125,53.06458333333333,0.058,0.0484,13.0
24.50208333333333,53.91875,0.0585,0.0537,16.0
25.960416666666667,55.75208333333334,0.04395,0.03475,40.0
28.231250000000003,50.41875,0.04065,0.03265,60.0
25.147916666666667,53.73125,0.0507,0.0454,29.0
